0.0	0.008400000000000001	1.0024000000000002
0.0	0.008400000000000001	0.9992
0.010000000000000002	-0.03560000000000001	1.0036
0.016400000000000005	-0.03160000000000002	1.0
-0.06960000000000005	0.022800000000000008	0.9992
-0.12000000000000006	0.027600000000000017	0.9936
-0.4475999999999999	0.0088	0.9003999999999998
-0.6504000000000002	-0.07120000000000004	0.7687999999999998
-0.9380000000000003	0.0064	0.3868000000000001
0.006	-0.44439999999999996	0.8951999999999998
0.0264	-0.9823999999999999	0.22640000000000002
0.38000000000000006	-0.1439999999999999	0.9240000000000002
0.6847999999999997	0.12240000000000008	0.7088000000000002
0.8343999999999997	0.2232	0.49520000000000003
0.8856	0.24360000000000015	0.3860000000000002
0.3103999999999998	0.12959999999999994	-1.0208
0.5700000000000002	0.10000000000000003	-0.8956000000000001
0.9396000000000001	0.05080000000000002	-0.4192
1.0	-0.07000000000000005	-0.1400000000000001
0.014000000000000004	1.028	-0.12440000000000001
0.08480000000000003	-0.8611999999999997	0.5063999999999999
0.024800000000000013	-0.9152	0.41519999999999996
0.16000000000000003	-0.9620000000000004	0.248
-0.015200000000000002	0.5299999999999998	0.8555999999999997
-0.19000000000000003	0.32880000000000004	0.9307999999999998
0.9927999999999996	0.08000000000000002	-0.19080000000000003
0.9947999999999999	0.07080000000000003	0.11000000000000001
-0.8896000000000002	0.0048	0.47920000000000024
-0.9687999999999998	0.008000000000000002	0.3039999999999999
-1.0284000000000002	-0.009600000000000003	-0.08560000000000002
0.009200000000000003	-0.48160000000000025	0.8775999999999999
0.020000000000000004	-0.9495999999999997	0.3403999999999999
0.010000000000000002	-0.9755999999999999	0.2631999999999999
1.0008000000000001	0.0	0.05040000000000003
0.7316000000000003	0.020000000000000004	-0.7576
-1.0220000000000002	0.04880000000000002	-0.010400000000000006
-0.8272000000000002	0.012800000000000002	-0.6604000000000001
0.010000000000000002	-0.04000000000000001	1.0
0.010000000000000002	-0.03960000000000001	1.0
0.010000000000000002	-0.04000000000000001	0.99959999999999990.020000000000000004	-0.04160000000000001	1.0
0.020000000000000004	-0.04200000000000001	1.0
0.020000000000000004	-0.04080000000000001	1.0
0.020000000000000004	-0.04000000000000001	1.0
0.020000000000000004	-0.04040000000000001	1.0
0.020000000000000004	-0.04080000000000001	1.0
0.020000000000000004	-0.04000000000000001	1.0
0.020000000000000004	-0.045600000000000016	1.0
0.020000000000000004	-0.04800000000000002	1.0
0.019600000000000006	-0.04560000000000002	1.0008
0.019600000000000006	-0.04200000000000001	1.0
